Timer,ID,Station,Code Station,Carte de crédit,Etat de la station,Nb bornes disponibles,Nombres de bornes en station,Nombre vélo en PARK+,Nb vélo mécanique,Nb vélo électrique,Etat kiosque,Overflowactivation,geo
2020-02-08 12:44:01,c13f96c4410a86d97e85f53b06881e08d0f87abc,Université,32013,yes,Operative,8,24,0,9,7,yes,no,"[48.94563430946964, 2.3638297989964485]"
2020-02-08 12:44:01,7103798588c04b6f9fbbbf88e78e57063404174f,Charenton - Jardiniers,12112,no,Operative,0,0,0,19,0,yes,no,"[48.833821772922654, 2.394692664106047]"
2020-02-08 12:44:01,f4477993e41083bea78bed8e39160131c2476734,Place de la Fraternité,31709,yes,Operative,22,22,0,0,0,yes,no,"[48.85716405838368, 2.422847449779511]"
2020-02-08 12:44:01,cc63cc15b0b7234b74e7f1dc6f734f86ec7925b4,Petites Ecuries - Faubourg Saint-Denis,10006,yes,Operative,15,28,0,7,6,yes,no,"[48.87287120589831, 2.3542150855064397]"
2020-02-08 12:44:01,7535e00a487b152c5cf3a266a523a8bf1cf01f20,Turbigo - Réaumur,3011,yes,Operative,14,31,0,8,7,yes,no,"[48.86557404753054, 2.3564198613166814]"
2020-02-08 12:44:01,83238210081c76c8e39d76093af6eff7da94bf79,Bosquet - Saint-Dominique,7021,yes,Operative,9,28,0,14,5,yes,no,"[48.85865170952645, 2.303716580234576]"
2020-02-08 12:44:01,791cca30f6961cbb6e00bdff778d6cac211c3949,Cours de Vincennes - Soult,12020,yes,Operative,36,45,0,5,4,yes,no,"[48.846918761569306, 2.4105220288038254]"
2020-02-08 12:44:01,ca0a236bd172b94cde5c2464071c85dc119ce4bc,Maurice Payret-Dortail,21506,no,Operative,17,22,0,0,5,yes,no,"[48.87811957063342, 2.2233625128865246]"
2020-02-08 12:44:01,72bc716a55127e9c6bb826143a86698bc27833b2,Archives - Rivoli,4103,yes,Operative,14,25,0,3,7,yes,no,"[48.857346707443455, 2.3539767041802406]"
2020-02-08 12:44:01,6136f1b6d844f0d9d224726927f9b71823ba93ac,Frères Flavien - Porte des Lilas,20029,no,Operative,21,23,0,0,2,yes,no,"[48.8780992764359, 2.41104629853209]"
2020-02-08 12:44:01,c5bbe8ee51e0384157c2463f92819562cdf54dd4,Saint-Denis - Réaumur,2003,yes,Operative,23,32,0,6,2,yes,no,"[48.8661116315789, 2.3507790675507594]"
2020-02-08 12:44:01,87b341dd3e0ea8ed5b6b8c9e436949b389b4f0f0,Joffre - Aigle,22503,no,Operative,18,20,0,1,1,yes,no,"[48.904033, 2.245096]"
2020-02-08 12:44:01,0022ee7853aa8350d897f2375536c38d180b2a54,Française - Etienne Marcel,1102,yes,Operative,8,37,0,27,2,yes,no,"[48.864053304653766, 2.347587011754513]"
2020-02-08 12:44:01,f90b22d23d5be3ef126f123e2400611ddc83a1c1,Square Emile - Chautemps,3012,yes,Operative,20,24,0,3,1,yes,no,"[48.86743372423056, 2.353635728359223]"
2020-02-08 12:44:01,e18365665e9395ab1da06ff124ab76548f370215,Nationale - Vincent Auriol,13017,yes,Operative,26,33,0,3,4,yes,no,"[48.83252708397293, 2.362354410392119]"
2020-02-08 12:44:01,77f9dce74316491cf43efb66aecd626cc99d4dec,Etienne Marcel - Montorgueil,2002,yes,Operative,0,1,0,4,5,yes,no,"[48.86450567259199, 2.3461959511041637]"
2020-02-08 12:44:01,3d3ce4234146befddd086fa81ccbf95cd7b03958,Sainte-Elisabeth - Turbigo,3005,no,Operative,15,32,0,12,3,yes,no,"[48.86610337431042, 2.359649240970612]"
2020-02-08 12:44:01,f05c125df4fc00e9e93802684fbb8235bab446dd,Montmartre - Etienne Marcel,2005,yes,Operative,9,16,1,4,3,yes,no,"[48.865021945810085, 2.345068440144759]"
2020-02-08 12:44:01,b6c70928ba94de2a85407164c2dd94ceb1e4fe91,Solitaires - Place des Fêtes,19129,yes,Operative,28,29,0,0,1,yes,no,"[48.876601, 2.391769]"
2020-02-08 12:44:01,886c68d3d8df168029850294834385e96b4dde37,Hôtel de Ville de Chaville,23702,no,Work in progress,0,0,0,0,0,no,no,"[48.809177488693955, 2.188685294476711]"
2020-02-08 12:44:01,ce1bbac0e160b34e42f477871672630da87a9443,Temple - Haudriettes,3009,no,Operative,9,19,0,2,8,yes,no,"[48.861636880211584, 2.356696020645806]"
2020-02-08 12:44:01,bf4f8bd23e197545a7f08ff32e8b6ac9b85f1783,Bézout - Général Leclerc,14132,no,Operative,28,30,0,0,2,yes,no,"[48.82884804502439, 2.3285973072052]"
2020-02-08 12:44:01,68fd716bc9291495f7bbef230c9ed11157879337,Hôtel de Ville d'Asnières sur Seine,26005,yes,Operative,5,30,0,13,12,yes,no,"[48.90999330025577, 2.288238108158112]"
2020-02-08 12:44:01,7fbdfa2063ac6e6dd8a2b0c47fc2e80c118886ef,Adolphe Lalyre - Armand Silvestre,24006,no,Operative,22,40,0,13,5,yes,no,"[48.904197, 2.273395]"
2020-02-08 12:44:01,0c34ccda4ba26bd53b5e1643a705436962c091a8,Saint-Michel - Luxembourg,5122,no,Work in progress,0,0,0,0,0,no,no,"[48.845, 2.339787]"
2020-02-08 12:44:01,c456f9c3d7bafe9532a543b44634805218810d16,Didot - Mariniers,14022,no,Operative,31,34,0,0,3,yes,no,"[48.82650543613106, 2.313136198271666]"
2020-02-08 12:44:01,767e6f975a8032f5399c7332de9452b795db440b,Gare d'Austerlitz - Pont Charles de Gaulle,13125,yes,Operative,48,55,0,3,3,yes,no,"[48.842319830109304, 2.3670300096273422]"
2020-02-08 12:44:01,b31c89b34f79ba48b3a5ed5e2886c1119158768b,Lally-Tollendal - Armand Carrel,19012,yes,Operative,25,28,0,1,2,yes,no,"[48.88270066221072, 2.374717555940151]"
2020-02-08 12:44:01,575b7b68850a96c2b02f4aaca622da5f251ebb0f,Porte de Pantin,19046,yes,Operative,19,33,0,5,8,yes,no,"[48.889199725577164, 2.3950181901454926]"
2020-02-08 12:44:01,cec014099a9a820d04cf3132b678ed2f526c4537,Olivier de Serres - Leriche,15111,yes,Operative,23,25,0,1,1,yes,no,"[48.83460221715206, 2.2957482933998112]"
2020-02-08 12:44:01,de315ae73c814ec4cb100c8bef30471f4fbbb322,Mairie du 3ème,3006,yes,Operative,0,0,0,7,9,yes,no,"[48.86446178139141, 2.361762821674347]"
2020-02-08 12:44:01,fd8e1c54afc835cb3ce5240a1285cb24b6a3874c,Gardenat-Lapostol - Velettes,21507,yes,Operative,16,20,0,1,3,yes,no,"[48.87387, 2.224185]"
2020-02-08 12:44:01,184ef5d4fa21107b578ce7144fa07ea8bed9d933,Blancs-Manteaux - Archives,4014,yes,Operative,0,0,0,5,6,yes,no,"[48.859418007030406, 2.355947121977806]"
2020-02-08 12:44:01,aa3d7a8ccfb40abeb0eee961b9b607136dca1b46,Adolphe Pinard - Victor Hugo,14023,no,Operative,43,52,0,2,7,yes,no,"[48.8236825874564, 2.3077843710780144]"
2020-02-08 12:44:01,853a461ed7cc04d77e34893e5b16abc6127ab00d,Kléber - National,22502,yes,Operative,20,20,0,0,0,yes,no,"[48.906333898712234, 2.2393910586833954]"
2020-02-08 12:44:01,b0c4162bb931fb29f5b576dfddd590a43ad403a3,Cléry - Montmartre,2021,yes,Operative,39,44,0,4,1,yes,no,"[48.867458, 2.3445211]"
2020-02-08 12:44:01,ac3a4e682ba126e6415a7ec9863514f554833615,Rivoli - Musée du Louvre,1014,yes,Operative,1,24,0,15,8,yes,no,"[48.86364636851945, 2.33409583568573]"
2020-02-08 12:44:01,4f525faaeb9352e4d1b9704b4f5a2a8d6d58752a,Hippodrome Paris-Vincennes,12163,no,Work in progress,0,0,0,0,0,no,no,"[48.82128854115461, 2.453084316451184]"
2020-02-08 12:44:01,51302c6abbd0cc8bac138d03a449a5b9b7463755,Château - République,22504,yes,Operative,15,20,0,0,5,yes,no,"[48.905928, 2.253629]"
2020-02-08 12:44:01,d213abd4aeb5fd59db35d8af8d2c3e0e9c717597,Victoire - Laffitte,9111,no,Operative,16,20,0,3,1,yes,no,"[48.87514373494672, 2.338118505144376]"
2020-02-08 12:44:01,d474dc0173e3b07d96aac9c896891b584ca6cb55,Eugène Varlin - Place de la Paix,48005,no,Operative,21,23,0,0,2,yes,no,"[48.792862, 2.363093]"
2020-02-08 12:44:01,78600837861427b41f25a41b3348e2eb8863d9e7,Place de la République - Temple,3004,yes,Operative,1,18,0,14,3,yes,no,"[48.86721120185892, 2.363546437054538]"
2020-02-08 12:44:01,681b719fefe359e9f06802f69148f6173644893c,Quai des Célestins - Henri IV,4005,yes,Operative,7,14,0,3,3,yes,no,"[48.8512971, 2.3624535]"
2020-02-08 12:44:01,6dd0856d214ebed5c8bb986f0491ea9770961f0f,Alouettes - Maréchal de Lattre de Tassigny,41208,yes,Operative,19,22,0,1,2,yes,no,"[48.85511009293948, 2.4930700287222862]"
2020-02-08 12:44:01,12b51db4983f60e50e0d076a4d89f54612e8b867,Fille du Calvaire - Turenne,3003,yes,Operative,18,29,0,4,7,yes,no,"[48.86210505412563, 2.3649600148200993]"
2020-02-08 12:44:01,bde9985ffabe535e4b5258cc39a698e55aed3e35,Place de l'Hôtel de Ville,4017,yes,Operative,1,14,0,9,3,yes,no,"[48.8573314, 2.351458]"
2020-02-08 12:44:01,cc1c322c1ae27b856b9f3a3dea1071528868f48c,Tiron - Rivoli,4012,yes,Operative,0,0,0,16,8,yes,no,"[48.85569225323279, 2.357905805110932]"
2020-02-08 12:44:01,b6a063543844f256beaa9b654266ea0d2e3c7291,Gare du Nord - La Chapelle,10041,no,Operative,16,18,0,0,2,yes,no,"[48.884178287285735, 2.3561057075858116]"
2020-02-08 12:44:01,90eef6cdfa9234f9d0f286b1659eacc239add0e3,Village Saint-Paul,4009,no,Operative,15,28,0,8,4,yes,no,"[48.852639866624806, 2.3607301712036137]"
2020-02-08 12:44:01,9aa9010181926b76bfcecf8abf54b4778ef2aec0,Cesaria Evora - Rosa Parks,19111,yes,Operative,33,40,0,4,3,yes,no,"[48.89717672825043, 2.3745173960924144]"
2020-02-08 12:44:01,d9d91beb876f2d504ba6dcc8a622161968bd7c26,Bas - Gabriel Péri,26006,yes,Operative,9,30,0,9,12,yes,no,"[48.91585580539625, 2.2948095202445984]"
2020-02-08 12:44:01,eae251fd5663fbd8c2d5e06a66be200f58a4072e,Choiseul - Quatre Septembre,2012,yes,Operative,27,44,0,7,10,yes,no,"[48.8699355331869, 2.3359975218772893]"
2020-02-08 12:44:01,418444c2c9f657bd48c782bae7820a58ecce3d40,Verdier - Jean Jaurès,21215,no,Work in progress,0,0,0,0,0,no,no,"[48.816035850019894, 2.3123422645178464]"
2020-02-08 12:44:01,ab1f673b90a5bdb865d96a2740293564c05d34ba,Mairie du Kremlin-Bicêtre,42704,no,Operative,0,0,0,0,2,yes,no,"[48.81191981537702, 2.3570189997553825]"
2020-02-08 12:44:01,fc8296ef5151b8d8350c3d50d7f1aaecc9910f47,Froidevaux - Boulard,14133,no,Operative,27,35,0,3,3,yes,no,"[48.83514731962543, 2.3294411972165108]"
2020-02-08 12:44:01,b49cd498541565ab7fae248b41595c10658aa53f,Mairie du 4ème,4015,yes,Operative,33,44,0,9,2,yes,no,"[48.85594991049653, 2.3563823103904724]"
2020-02-08 12:44:01,a723581fa1fc6263658c87b46076b77e7cdd9e96,Porte de Saint Cloud - Parc des Princes,16044,yes,Operative,21,32,0,7,4,yes,no,"[48.83866275706582, 2.2525164484977727]"
2020-02-08 12:44:01,3477f7d88d72dd8dd0588a24716a0551f6d8fd2b,Quai Jules Guesde - Saint-Simon,44001,no,Work in progress,30,30,0,0,0,yes,no,"[48.80391487218989, 2.408966162027371]"
2020-02-08 12:44:01,ef2565553b032e4937c479cd1d4c7eef4977329e,Barbès - Monique Maunoury,42026,no,Operative,33,40,0,4,3,yes,no,"[48.81552718820216, 2.3687169334905405]"
2020-02-08 12:44:01,d5f749aac8c688d39be53da1b6f4d2418a49575a,Saint-Gilles - Turenne,3002,yes,Operative,1,2,0,2,2,yes,no,"[48.85815895677863, 2.364714992099186]"
2020-02-08 12:44:01,a611043910aa9f82195959e51ec79cf5a081b8a2,Poulet - Barbès,18136,no,Operative,19,20,0,0,1,yes,no,"[48.887148, 2.349064]"
2020-02-08 12:44:01,c09bf04b92cf8cdbe5a5f3f59a9fa242b7d3ad4c,Square Pierre Lazareff,2004,yes,Operative,11,17,0,1,5,yes,no,"[48.867141720745806, 2.348393350839615]"
2020-02-08 12:44:01,3c26507eca25e76ba4607e12edbc20837b4c42d5,Jean-Jacques Rousseau - Deux Ecus,1012,yes,Operative,7,22,0,10,5,yes,no,"[48.86297805972131, 2.3414635285735126]"
2020-02-08 12:44:01,21803819dc0fdd2b276eb3188616371e2a4642e8,Stade Pershing,12164,no,Work in progress,0,0,0,0,0,no,no,"[48.82906342794921, 2.4590692365307114]"
2020-02-08 12:44:01,ae93ca2b7b7fc6450a3c9327b6a625873b6ca0c2,Champs de Manoeuvre - Cartoucherie,12165,no,Work in progress,0,0,0,0,0,no,no,"[48.834071215847025, 2.4456132973791527]"
2020-02-08 12:44:01,46d9a95abd085ec5b96b51e3705e1c985f0be324,Place Paul Delouvrier,19130,no,Work in progress,26,26,0,0,0,yes,no,"[48.89202581275037, 2.385159395635128]"
2020-02-08 12:44:01,0c6dc58c8207f4a48f5b76c2c2a2c157adec1516,Filles Saint-Thomas - Place de la Bourse,2009,no,Operative,54,58,0,0,2,yes,no,"[48.86889989085307, 2.3397543845203477]"
2020-02-08 12:44:01,c481e0289e81dd4c3441ca859501b4c85c619fb2,Édouard Vaillant - Place Jean Jaurès,21505,no,Operative,23,24,0,0,1,yes,no,"[48.86265537999924, 2.2089037319128613]"
2020-02-08 12:44:01,7759e53e88a30694e5a9e1e15ac6213639866dd9,Aboukir - Alexandrie,2016,no,Operative,11,21,1,2,4,yes,no,"[48.86868344444473, 2.3502043269474897]"
2020-02-08 12:44:01,0900855749e2178501d9dabb226b5cf2957140f0,Saint-Honoré - 29 juillet,1017,no,Operative,9,20,0,7,4,yes,no,"[48.86557114282421, 2.330567417577153]"
2020-02-08 12:44:01,0d7adecc9acd3defe2fd47b2de11a4b06419016d,Waldeck Rochet - Germaine Tillon,33020,yes,Operative,27,31,0,3,1,yes,no,"[48.91105960199651, 2.3676301538944244]"
2020-02-08 12:44:01,a145b00e9837919f8311e88c013ede511862c8a1,Mairie de Rosny-sous-Bois,31104,yes,Operative,19,30,0,6,5,yes,no,"[48.87125651901151, 2.4865807592868805]"
2020-02-08 12:44:01,4c38db149382b6cd939352ec719e8629db8d1192,Val-Fleury,21954,no,Work in progress,23,23,0,0,0,no,no,"[48.80767140799091, 2.240721769630909]"
2020-02-08 12:44:01,0d1fb5c318503df477a725c2ce6d68f4fafce4c4,Gare des Vallées,22506,yes,Operative,2,20,0,11,7,yes,no,"[48.913179, 2.257726]"
2020-02-08 12:44:01,c95c50cfd83c8de934cf33a08ac7fe2af8182200,Choisy - Malmaisons,13038,no,Operative,18,23,0,2,3,yes,no,"[48.821919702956144, 2.3633468834070914]"
2020-02-08 12:44:01,c22bcf525d3ff459622e09d2abd7c0e74ce876b8,Pau Casals - Neuve Tolbiac,13054,yes,Operative,5,53,0,25,23,yes,no,"[48.8311602, 2.3774395]"
2020-02-08 12:44:01,39c0c9c2e5b488ee050897f2dc5c9242c513c546,Saint-Bon - Rivoli,4018,no,Operative,15,19,0,3,1,yes,no,"[48.857999643314926, 2.350217280976349]"
2020-02-08 12:44:01,e12faeb36cf78b174a2f63ef72fd5d47b59d24dc,Chaussée d'Antin - Haussmann,9039,no,Operative,1,1,0,4,7,yes,no,"[48.87243, 2.33359]"
2020-02-08 12:44:01,12354cc0e9feb0ac1d675db19000ed766a021c78,Mairie du 2ème,2008,no,Operative,0,1,0,10,2,yes,no,"[48.8672190355135, 2.3404625437747044]"
2020-02-08 12:44:01,6f92d9aa01f271ffaaf177cc8b102be1e8345b85,Château - Place de Catalogne,14134,yes,Operative,32,33,0,0,1,yes,no,"[48.83681392813011, 2.3186691105365753]"
2020-02-08 12:44:01,78235a5e836b9962644466ee3fb1f23aa2f26e63,Place du Lieutenant Henri Karcher,1026,yes,Operative,17,30,0,11,2,yes,no,"[48.863490871724466, 2.3400671035051346]"
2020-02-08 12:44:01,5b5d25459995f0c3ef51734ff53064e89d128c46,Grande Rue - Europe,23101,no,Operative,19,25,0,1,5,yes,no,"[48.8218104687602, 2.205879874527455]"
2020-02-08 12:44:01,02580ea7fb99a717abe9e002eb243f1932e3de56,Fabre d'Eglantine - Place de la Nation,12157,yes,Operative,53,68,0,8,6,yes,no,"[48.8471116, 2.3956204]"
2020-02-08 12:44:01,83181c4be800ea4dadc71eb54f3d4ec773ebd0a8,Alger - Rivoli,1018,yes,Operative,13,21,0,2,6,yes,no,"[48.86477355349535, 2.329449393612793]"
2020-02-08 12:44:01,3e9048234be08a4de1bb183b818d46793989c74c,Oratoire - Rivoli,1025,yes,Operative,12,18,0,2,4,yes,no,"[48.861342760889265, 2.3400047421455388]"
2020-02-08 12:44:01,a9584cff7442772c82bba8935d10e2e128c3c8c6,Square Victor Basch,27001,yes,Operative,4,20,0,11,5,yes,no,"[48.91430486226092, 2.2289156913757324]"
2020-02-08 12:44:01,63c8b3700bdbf287b8cf798557c01f416d157b7f,Ventadour - Opéra,1116,yes,Operative,8,27,0,11,8,yes,no,"[48.866810653323, 2.334388448251871]"
2020-02-08 12:44:01,6432f0919b590b7cf204a41aae2aca81853ed58b,Candale - Mehul,35012,no,Close,25,25,0,0,0,yes,no,"[48.8893935006175, 2.414379715919495]"
2020-02-08 12:44:01,008a9f2343a965d5eb5d08cd2e74bde4c3178400,Custine - Ramey,18015,yes,Operative,37,41,0,2,1,yes,no,"[48.888735896947054, 2.3469526693224907]"
2020-02-08 12:44:01,7e2eb05409c274092c390d6cb4a35b13d648993a,Place du 8 mai 1945,32019,no,Operative,15,30,0,11,4,yes,no,"[48.938882272105374, 2.3566243797540665]"
2020-02-08 12:44:01,42664a869e952759929d7efa0c385adcf9144b7a,Arthur Ranc - Hôpital Bichat,18112,no,Operative,4,5,0,3,2,yes,no,"[48.8978712500682, 2.333521842956543]"
2020-02-08 12:44:01,47d12053c74a1536138e3085aaf0366e5e03785c,Victor Hugo - Gare,27006,no,Work in progress,0,0,0,0,0,no,no,"[48.923408, 2.259993]"
2020-02-08 12:44:01,15ccba12749ab597a5135f5bc030ffd48a1432ec,Marx Dormoy - Château Sainte-Barbe,22601,no,Operative,16,22,0,3,3,yes,no,"[48.79058251181774, 2.2983071208000188]"
2020-02-08 12:44:01,68aa6b65d7a2306a9eb28aaab505eae7e4c214f3,Saint-Placide - Cherche Midi,6026,yes,Operative,44,66,0,11,10,yes,no,"[48.8490535919234, 2.325317971408367]"
2020-02-08 12:44:01,7bd58a7f727503aa2804fc6b3202ce52b5d9c6f9,Suresnes - Muette à Neuilly,16139,no,Work in progress,0,0,0,0,0,no,no,"[48.868716, 2.266586]"
2020-02-08 12:44:01,c9393eb6df7f78704dd1debc81ca243ece7d3e73,Amédée Huon - Fort d'Ivry,42018,no,Operative,21,31,0,3,7,yes,no,"[48.805131376899986, 2.388489693403244]"
2020-02-08 12:44:01,73e2b8e3acd2dc033a90eef0d6050c4f4c58679a,Parc Floral du Bel Air,12166,no,Work in progress,0,0,0,0,0,no,no,"[48.83991905656041, 2.43838023450143]"
2020-02-08 12:44:01,4a7d4a6d184aeed335e6e1ef2cd6219b1c27a23b,Jouffroy d'Abbans - Villiers,17021,no,Operative,1,1,0,1,0,yes,no,"[48.88421554703737, 2.3056533560156827]"
2020-02-08 12:44:01,02f109ca787c26005d0807798b691b529c753dd7,Le Goff - Gay-Lussac,5003,yes,Operative,0,0,0,2,2,yes,no,"[48.8461024009786, 2.3412207886576653]"
2020-02-08 12:44:01,cd02667c532f100c61f74fbcaa95bf5f250cffbe,Bréa - Raspail,6007,yes,Operative,20,24,0,0,4,yes,no,"[48.842738478257814, 2.329794221763396]"
2020-02-08 12:44:01,be53479a197af145cae167f1e762f1d18cf3010a,Archives - Pastourelle,3007,no,Operative,22,28,0,0,2,yes,no,"[48.8623615, 2.3595041]"
2020-02-08 12:44:01,01917d95ececb38b169b3f46bf6b27455e006860,Résistance - Parmentier,31020,no,Operative,27,35,0,1,7,yes,no,"[48.85965138131299, 2.436705082654953]"
2020-02-08 12:44:01,8dea8caa2e370810dfc7c997c073105e78dfea52,Guy Môquet - Parvis Georges Marchais,48008,no,Operative,30,30,0,0,0,yes,no,"[48.79538497840908, 2.3592809221843414]"
2020-02-08 12:44:01,be151e9c570c4c148b6e5ab08335ab2415c266f7,Quai de l'Aisne - Général Leclerc,35005,yes,Operative,21,27,0,4,1,yes,no,"[48.895713, 2.400571]"
2020-02-08 12:44:01,6db2feba29368de3efee1fbc62031fd2e7215a86,Magenta - Chabrol,10201,yes,Operative,15,24,0,4,5,yes,no,"[48.876495350882045, 2.3560990020632744]"
2020-02-08 12:44:01,bf033cc2acae556f6623b6309003e474e075810b,Parc Départemental des Hautes-Bruyères,48007,yes,Operative,27,30,0,2,1,yes,no,"[48.793457901398945, 2.3509012162685394]"
2020-02-08 12:44:01,918ed652be92121a1673b1ca02a01e7547c23c8f,Saint-Honoré - Musée du Louvre,1023,yes,Operative,3,22,0,15,4,yes,no,"[48.86344313284792, 2.3348781846405102]"
2020-02-08 12:44:01,f7027aaf8305ca78fd80677739b5476d813fd595,Stalingrad - Ludwig Van Beethoven,42028,no,Work in progress,0,0,0,0,0,no,no,"[48.8083636, 2.3737399]"
2020-02-08 12:44:01,790867285171f5d6925fe8005f0a681c141857cc,Place de la Division Leclerc,22603,no,Operative,33,35,0,2,0,yes,no,"[48.793824988636516, 2.2731140430551027]"
2020-02-08 12:44:01,ea771b17e93b69dca89d2ed5d844dab829fce00a,Cardinal Lavigerie,12113,no,Operative,0,0,0,2,3,yes,no,"[48.832934193699835, 2.402636749399156]"
2020-02-08 12:44:01,8895d86836d2f1051ee31349a31b22b708ba836a,Coquillière - Louvre,1024,yes,Operative,17,20,0,0,3,yes,no,"[48.86379590966231, 2.3425736278295517]"
2020-02-08 12:44:01,5253b16b7e6d8029b90e2116652fa6fe8beefff2,Lampes,42019,no,Operative,26,43,0,1,16,yes,no,"[48.81152481985875, 2.4017931148409843]"
2020-02-08 12:44:01,474653ec2225ab21fade0748782ecece45a7149e,Place des Victoires,2006,no,Operative,21,24,0,2,1,yes,no,"[48.8660354, 2.3420333]"
2020-02-08 12:44:01,0f174c29b963b4bb69f681d91c896b5dc967cf74,Place du Palais Royal,1013,yes,Operative,55,65,0,7,1,yes,no,"[48.86243023476397, 2.338520131151779]"
2020-02-08 12:44:01,cc9bd0450612125d77a0da69f50c5974ea6f3a30,Victor Massé - Jean-Baptiste Pigalle,9019,no,Operative,14,18,0,1,2,yes,no,"[48.88110437240003, 2.3366955667734146]"
2020-02-08 12:44:01,b18d4c6611e19d5139153a046ebed42dea86d8f1,Belles Feuilles - Place de Mexico,16010,yes,Operative,20,23,0,1,2,yes,no,"[48.86580474647378, 2.282920628786087]"
2020-02-08 12:44:01,f34ed2db30d5a2d2225cdfa8cd8132edf2090cf1,André Theuriet - Blagis,23042,no,Work in progress,0,0,0,0,0,no,no,"[48.779855011034265, 2.3130289099089922]"
2020-02-08 12:44:01,7063be628a2137d30b487fec72b08232d7c7b956,Martissot - Victor Hugo,21119,no,Operative,19,24,0,5,0,yes,no,"[48.9018492, 2.3172724]"
2020-02-08 12:44:01,903e67261a18cd5efa3474d834e965f1113309a8,Réaumur - Montmartre,2109,no,Operative,16,19,0,1,1,yes,no,"[48.86823099975891, 2.343826033887573]"
2020-02-08 12:44:01,5db7063fa1baf5eafaaeb8fc31f021383b60210e,Les Halles - Saint-Eustache,1008,yes,Operative,15,32,0,11,6,yes,no,"[48.86362695901683, 2.342623919248581]"
2020-02-08 12:44:01,b4982df8507c5392734a8bb1dda4e668356a2270,Place André Malraux,1015,yes,Operative,4,19,0,10,5,yes,no,"[48.86392515872666, 2.3356226831674576]"
2020-02-08 12:44:01,2de5ef97ef331a49f7a620138d3b025d546693e8,Jules Guesdes - Carnot,32020,no,Operative,3,16,0,9,4,yes,no,"[48.93828169931872, 2.3508992046117783]"
2020-02-08 12:44:01,5464ffab077bf468b5cb761cd0aa7331a1200646,Danielle Casanova - Opéra,2020,yes,Operative,17,20,0,1,1,yes,no,"[48.867643242297284, 2.3333894088864326]"
2020-02-08 12:44:01,d2382a8f350a80e5e83db56e4973abff3e40c622,Saint-Marc - Feydeau,2102,yes,Operative,34,37,0,1,2,yes,no,"[48.870310661421705, 2.341979183256626]"
2020-02-08 12:44:01,0ce39dce513bdfa42ca5cfe2f188f9182250c1d8,Simon Bolivar - Henri Turot,19118,no,Operative,0,0,0,0,0,yes,no,"[48.876887, 2.374454]"
2020-02-08 12:44:01,f85a93c7928811676bc3916d08e4b1acef97b1c0,Silly - Louis Blériot,21011,no,Operative,22,23,0,0,1,yes,no,"[48.83219045374266, 2.2340199351310734]"
2020-02-08 12:44:01,a5c5a438603d179a4fa8ce203da8b465e480168c,Youri Gagarine - Commune de Paris,44008,no,Operative,25,33,0,2,6,yes,no,"[48.78242746304141, 2.3939734697341923]"
2020-02-08 12:44:01,d32e0af053a63bc98c06194a2fa14431e0b13532,Les Blagis,23301,no,Operative,26,27,0,0,1,yes,no,"[48.785205, 2.302526]"
2020-02-08 12:44:01,bb46e7a72594328d8740ac2fb59a4704b425c6fd,Sorbier - Gasnier-Guy,20010,yes,Operative,29,33,0,2,2,yes,no,"[48.86521763101122, 2.39365965127945]"
2020-02-08 12:44:01,fa784acccbdd2ccce261eb10d1e438d8ab11e165,Saint-Mande - Picpus,12016,yes,Operative,30,35,0,5,0,yes,no,"[48.845127728277696, 2.4015686296481897]"
2020-02-08 12:44:01,85aad8d1a4529c54c3e0537088ff818f9eec7483,Manufacture Nationale,23103,no,Operative,16,28,0,7,4,yes,no,"[48.828785140979505, 2.2237222641706467]"
2020-02-08 12:44:01,8b5c8243c272095928cb9f0ebe20c42dffa892cd,Strasbourg - Saint-Denis,10166,no,Operative,5,16,0,10,1,yes,no,"[48.86960164243346, 2.35429085791111]"
2020-02-08 12:44:01,1a4e897e2281d0993b074b2713bda29933f9a709,Paganini - Davout,20140,yes,Operative,14,22,0,4,4,yes,no,"[48.85135, 2.412021]"
2020-02-08 12:44:01,9ea94d4e7190dd50b26eca73040df6f008344fb8,Stalingrad - Henri Luisette,48012,no,Work in progress,26,26,0,0,0,yes,no,"[48.78363092456589, 2.366935946761926]"
2020-02-08 12:44:01,80d099b572cc4cb781fd0193cc35d0a8aa997f02,Bagnolet - Place Saint-Blaise,20048,yes,Operative,0,0,0,5,7,yes,no,"[48.85973, 2.40334]"
2020-02-08 12:44:01,2d8428f31879a932f4c2048eb9d024b8a14298a7,Gare de Robinson,23303,yes,Operative,26,30,0,2,2,yes,no,"[48.780744, 2.282123]"
2020-02-08 12:44:01,a4bb33e1b1c974652c8bf0ffa4eeb63b42f31f5a,République - Louis Loucheur,45004,yes,Operative,26,37,0,2,9,yes,no,"[48.82354926118855, 2.510186545550823]"
2020-02-08 12:44:01,e056e298309961c658b61bfb90c146529611f265,Gare RER - Maurice Grandcoing,42022,yes,Operative,11,37,0,21,5,yes,no,"[48.813881, 2.392429]"
2020-02-08 12:44:01,1111ccb000e992ea2abbbe51689520e2f1fc7dd8,Saint-Fiacre - Poissonière,2022,yes,Operative,0,0,0,2,3,yes,no,"[48.87082891155797, 2.3459213599562645]"
2020-02-08 12:44:01,117645035f804bfda51dd60e1674da21982976a6,Jouffroy d'Abbans - Malesherbes,17020,yes,Operative,25,27,0,2,0,yes,no,"[48.8850134, 2.3070717]"
